source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	

Tiarocarpus	ott:768001	=>	Tiarocarpus	ncbi:526055	768001	same/is-subsumed-by	null
Tiarocarpus	ott:768001	-	Cousinia	ncbi:92908	597720	noinfo/disjoint	|Tiarocarpus hymenostephanus

Frolovia	ott:947020	=>	Frolovia	ncbi:258782	947020	same/is-subsumed-by	null
Frolovia	ott:947020	-	Dolomiaea	ncbi:239140	912436	noinfo/disjoint	|Frolovia frolowii

Lipschitziella	ott:947021	=>	Lipschitziella	ncbi:258783	947021	same/is-subsumed-by	null
Lipschitziella	ott:947021	-	Saussurea	ncbi:41629	1083132	noinfo/disjoint	|Lipschitziella ceratocarpa

Himalaiella	ott:947023	=>	Himalaiella	ncbi:258784	947023	same/is-subsumed-by	null
Himalaiella	ott:947023	-	Jurinea	ncbi:41593	289563	noinfo/disjoint	|Himalaiella deltoidea

Cheirolophus	ott:70332	=>	Cheirolophus	ncbi:41544	70332	same/is-subsumed-by	null
Cheirolophus	ott:70332	-	Centaurea	ncbi:41503	1066135	noinfo/disjoint	|Cheirolophus teydis

Klasea flavescens	ott:657092	=>	Klasea flavescens	ncbi:305372	657092	same/is-subsumed-by	null
Klasea flavescens	ott:657092	-	Carthamus oxyacanthus	ncbi:122010	139983	noinfo/target-no-children	null

Klasea	ott:82705	=>	Klasea	ncbi:305363	82705	same/overlaps	Klasea boetica subsp. alcalae|Klasea cardunculus
Klasea	ott:82705	-	Serratula	ncbi:41634	569928	noinfo/disjoint	|Klasea boetica subsp. alcalae

Acroptilon	ott:117208	=>	Acroptilon	ncbi:41465	117208	same/is-subsumed-by	null
Acroptilon	ott:117208	-	Rhaponticum	ncbi:362626	436047	noinfo/disjoint	|Acroptilon australe

Volutaria	ott:323541	=>	Volutaria	ncbi:41662	323541	same/is-subsumed-by	null
Volutaria	ott:323541	-	Cyanopsis	gbif:7494128	9005385	noinfo/disjoint	|Volutaria lippi

Archiserratula	ott:248603	=>	Archiserratula	ncbi:426696	248603	same/is-subsumed-by	null
Archiserratula	ott:248603	-	Serratula	ncbi:41634	569928	noinfo/disjoint	|Archiserratula forrestii

Klaseopsis	ott:248605	=>	Klaseopsis	ncbi:426695	248605	same/is-subsumed-by	null
Klaseopsis	ott:248605	-	Rhaponticum	ncbi:362626	436047	noinfo/disjoint	|Klaseopsis chinensis

Plectocephalus	ott:337144	=>	Plectocephalus	ncbi:305384	337144	same/is-subsumed-by	null
Plectocephalus	ott:337144	-	Centaurea	ncbi:41503	1066135	noinfo/disjoint	|Plectocephalus chilensis

Serratula tinctoria	ott:879496	=>	Serratula tinctoria	ncbi:65004	879496	same/is-subsumed-by	null
Serratula tinctoria	ott:879496	-	Serratula inermis	ncbi:1291643	9003013	noinfo/target-no-children	null

Stemmacantha	ott:569948	=>	Rhaponticum	ncbi:362626	436047	same/is-subsumed-by	null
Stemmacantha	ott:569948	-	Stemmacantha	ncbi:41638	9003015	noinfo/target-no-children	null

Femeniasia	ott:1014717	=>	Femeniasia	ncbi:40591	1014717	same/is-subsumed-by	null
Femeniasia	ott:1014717	-	Carthamus	ncbi:4221	1092848	noinfo/disjoint	|Femeniasia balearica

Centaurea jacea	ott:242075	=>	Centaurea jacea	ncbi:351340	242075	same/is-subsumed-by	null
Centaurea jacea	ott:242075	-	Centaurea mollis	ncbi:363435	726016	noinfo/target-no-children	null

Centaurea affinis	ott:361276	=>	Centaurea affinis	ncbi:124921	361276	same/is-subsumed-by	null
Centaurea affinis	ott:361276	-	Centaurea maculosa	ncbi:215693	306343	noinfo/disjoint	|Centaurea affinis subsp. laconiae

Centaurea aplolepa	ott:887148	=>	Centaurea aplolepa	ncbi:124923	887148	same/is-subsumed-by	null
Centaurea aplolepa	ott:887148	-	Centaurea aeolica	ncbi:352825	212670	noinfo/disjoint	|Centaurea aplolepa subsp. aplolepa

Centaurea aspera	ott:1066124	=>	Centaurea aspera	ncbi:41507	1066124	same/is-subsumed-by	null
Centaurea aspera	ott:1066124	-	Centaurea parviflora	gbif:8664150	9002953	noinfo/target-no-children	null

Centaurea	ott:1066135	=>	Centaurea	ncbi:41503	1066135	same/overlaps	Centaurea cyanus|Centaurea gilanica
Centaurea	ott:1066135	-	Crocodilium	ncbi:313519	391234	noinfo/target-no-children	null

Mantisalca	ott:1086844	=>	Microlonchus	gbif:6444759	1086844	same/is-subsumed-by	null
Mantisalca	ott:1086844	-	Mantisalca	ncbi:145818	9002999	noinfo/disjoint	|Mantisalca duriaei

Psephellus	ott:1086850	=>	Psephellus	ncbi:145811	1086850	same/is-subsumed-by	null
Psephellus	ott:1086850	-	Aetheopappus	ncbi:145797	914192	noinfo/target-no-children	null

Carthamus	ott:1092848	=>	Carthamus	ncbi:4221	1092848	same/primary-name	Carthamus
Carthamus	ott:1092848	-	Phonus	ncbi:121176	390000	noinfo	null

Calopappus	ott:912261	=>	Calopappus	ncbi:482567	912261	same/is-subsumed-by	null
Calopappus	ott:912261	-	Nassauvia	ncbi:41611	931533	noinfo/disjoint	|Calopappus acerosus

Calorezia	ott:1051407	=>	Calorezia	ncbi:735530	1051407	same/is-subsumed-by	null
Calorezia	ott:1051407	-	Perezia	ncbi:40564	590482	noinfo/disjoint	|Calorezia nutans

Gazania rigens	ott:893830	=>	Gazania rigens	ncbi:55627	893830	same/is-subsumed-by	null
Gazania rigens	ott:893830	-	Gazania pavonia	gbif:8246947	9003069	noinfo/target-no-children	null

Gazania linearis	ott:896250	=>	Gazania linearis	ncbi:460742	896250	same/is-subsumed-by	null
Gazania linearis	ott:896250	-	Gazania longiscapa	ncbi:528009	1060132	noinfo/target-no-children	null

Liabellum	ott:510821	=>	Liabellum	ncbi:746536	510821	same/is-subsumed-by	null
Liabellum	ott:510821	-	Sinclairia	ncbi:41636	569936	noinfo/disjoint	|Liabellum angustissimum

Sinclairiopsis	ott:1001781	=>	Sinclairiopsis	ncbi:746538	1001781	same/is-subsumed-by	null
Sinclairiopsis	ott:1001781	-	Sinclairia	ncbi:41636	569936	noinfo/disjoint	|Sinclairiopsis klattii

Eirmocephala	ott:503068	=>	Eirmocephala	ncbi:434649	503068	same/is-subsumed-by	null
Eirmocephala	ott:503068	-	Vernonia	ncbi:13753	295609	noinfo/disjoint	|Eirmocephala brachiata

Vernonanthura	ott:906330	=>	Vernonanthura	ncbi:434719	906330	same/is-subsumed-by	null
Vernonanthura	ott:906330	-	Vernonia	ncbi:13753	295609	noinfo/disjoint	|Vernonanthura patens

Lygodesmia grandiflora	ott:340472	=>	Lygodesmia grandiflora	ncbi:231821	340472	same/is-subsumed-by	null
Lygodesmia grandiflora	ott:340472	-	Lygodesma dianthopsis	gbif:8631622	9005019	noinfo/target-no-children	null

Stebbinsoseris	ott:865140	=>	Stebbinsoseris	ncbi:231837	865140	same/is-subsumed-by	null
Stebbinsoseris	ott:865140	-	Microseris	ncbi:19027	1089063	noinfo/disjoint	|Stebbinsoseris decipiens

Hieracium scouleri	ott:270589	=>	Hieracium scouleri	ncbi:378955	270589	same/is-subsumed-by	null
Hieracium scouleri	ott:270589	-	Hieracium cynoglossoides	ncbi:378957	270585	noinfo/target-no-children	null

Hieracium atratum	ott:360500	=>	Hieracium atratum	ncbi:378942	360500	same/primary-name	Hieracium atratum
Hieracium atratum	ott:360500	-	Hieracium atratum aggr	gbif:8591717	9003369	noinfo	null

Hieracium alpinum	ott:783980	=>	Hieracium alpinum	ncbi:261240	783980	same/is-subsumed-by	null
Hieracium alpinum	ott:783980	-	Hieracium crispum	gbif:7866957	9003555	noinfo/target-no-children	null

Hieracium cymosum	ott:809689	=>	Pilosella cymosa	ncbi:221193	809689	same/is-subsumed-by	null
Hieracium cymosum	ott:809689	-	Hieracium collinum	gbif:8044414	9003513	noinfo/target-no-children	null

Hieracium hoppeanum	ott:809708	=>	Hieracium hoppeanum	ncbi:221199	809708	same/is-subsumed-by	null
Hieracium hoppeanum	ott:809708	-	Pilosella hoppeana	ncbi:1571143	9004756	noinfo/target-no-children	null

Hieracium umbellatum	ott:1095913	=>	Hieracium umbellatum	ncbi:268065	1095913	same/overlaps	Hieracium umbellatum subsp. umbellatum|Hieracium jutlandicum
Hieracium umbellatum	ott:1095913	-	Hieracium laevigatum	ncbi:310818	825002	noinfo/disjoint	|Hieracium umbellatum subsp. umbellatum

Hieracium pseudopilosella	ott:1095918	=>	Hieracium pseudopilosella	ncbi:268060	1095918	same/is-subsumed-by	null
Hieracium pseudopilosella	ott:1095918	-	Pilosella pseudopilosella	ncbi:1571150	9004809	noinfo/target-no-children	null

Pilosella	ott:339819	=>	Pilosella	ncbi:122543	339819	same/is-subsumed-by	null
Pilosella	ott:339819	-	Hieracium	ncbi:102745	23821	noinfo/disjoint	|Pilosella ullepitschii

Taraxacum	ott:524978	=>	Taraxacum	ncbi:49743	524978	same/is-subsumed-by	null
Taraxacum	ott:524978	-	Taraxacum cucullatum	ncbi:90027	828174	noinfo/target-no-children	null

Paraixeris	ott:537530	=>	Paraixeris	ncbi:77559	537530	same/is-subsumed-by	null
Paraixeris	ott:537530	-	Crepidiastrum	ncbi:77552	537525	noinfo/disjoint	|Paraixeris chelidoniifolia

Youngia japonica	ott:199549	=>	Youngia japonica	ncbi:89039	199549	same/is-subsumed-by	null
Youngia japonica	ott:199549	-	Youngia thunbergiana	ncbi:1328773	5144286	noinfo/target-no-children	null

Stebbinsia	ott:756166	=>	Stebbinsia	ncbi:996392	756166	same/is-subsumed-by	null
Stebbinsia	ott:756166	-	Soroseris	ncbi:509705	634662	noinfo/disjoint	|Stebbinsia umbrella

Crepis aurea	ott:47230	=>	Crepis aurea	ncbi:212669	47230	same/parent+parent	Crepidinae|Crepidinae
Crepis aurea	ott:47230	-	Hieracium aureum	gbif:8025731	9003380	noinfo/lineage	Crepidinae|Hieraciinae

Crepis sancta	ott:589716	=>	Crepis sancta	ncbi:268028	589716	same/is-subsumed-by	null
Crepis sancta	ott:589716	-	Crepis multicaulis	ncbi:509673	962921	noinfo/disjoint	|Crepis sancta subsp. nemausensis

Crepis vesicaria	ott:437368	=>	Crepis vesicaria	ncbi:268032	437368	same/is-subsumed-by	null
Crepis vesicaria	ott:437368	-	Crepis vesicaria subsp. taraxacifolia	ncbi:268033	621448	noinfo/target-no-children	null

Crepis jacquinii	ott:674061	=>	Crepis jacquinii	ncbi:268019	674061	same/is-subsumed-by	null
Crepis jacquinii	ott:674061	-	Crepis chondrilloides	ncbi:509650	385998	noinfo/target-no-children	null

Crepis foetida	ott:674071	=>	Crepis foetida	ncbi:268017	674071	same/is-subsumed-by	null
Crepis foetida	ott:674071	-	Crepis thompsonii	ncbi:509692	487018	noinfo/target-no-children	null

Crepis multicaulis	ott:962921	=>	Crepis multicaulis	ncbi:509673	962921	same/is-subsumed-by	null
Crepis multicaulis	ott:962921	-	Crepis sancta	ncbi:268028	589716	noinfo/disjoint	|Crepis multicaulis subsp. congesta

Crepis bakeri	ott:1054677	=>	Crepis bakeri	ncbi:1111086	1054677	same/is-subsumed-by	null
Crepis bakeri	ott:1054677	-	Crepis bakeri subsp. cusickii	ncbi:1111088	420018	noinfo/target-no-children	null

Pterocypsela	ott:287202	=>	Pterocypsela	ncbi:687677	287202	same/primary-name	Pterocypsela
Pterocypsela	ott:287202	-	Lactuca	ncbi:4235	336640	noinfo	null

Mulgedium	ott:287216	=>	Mulgedium	ncbi:687671	287216	same/is-subsumed-by	null
Mulgedium	ott:287216	-	Lactuca	ncbi:4235	336640	noinfo/disjoint	|Mulgedium sp. YL-2009

Cephalorrhynchus	ott:336640	=>	Lactuca	ncbi:4235	336640	same/is-subsumed-by	null
Cephalorrhynchus	ott:336640	-	Cephalorrhynchus	ncbi:509637	9004919	noinfo/target-no-children	null

Lactuca serriola	ott:104466	=>	Lactuca serriola	ncbi:75943	104466	same/is-subsumed-by	null
Lactuca serriola	ott:104466	-	Lactuca altaica	ncbi:75945	104473	noinfo/target-no-children	null

Lactuca sativa	ott:515700	=>	Lactuca sativa	ncbi:4236	515700	same/is-subsumed-by	null
Lactuca sativa	ott:515700	-	Lactuca dregeana	ncbi:75944	104471	noinfo/target-no-children	null

Lactuca indica	ott:678386	=>	Lactuca indica	ncbi:75953	678386	same/is-subsumed-by	null
Lactuca indica	ott:678386	-	Lactuca hoatiensis	gbif:7787758	9004936	noinfo/target-no-children	null

Melanoseris	ott:585495	=>	Melanoseris	ncbi:1205708	585495	same/is-subsumed-by	null
Melanoseris	ott:585495	-	Lactuca	ncbi:4235	336640	noinfo/disjoint	|Melanoseris cyanea

Parasyncalathium	ott:5232433	=>	Parasyncalathium	ncbi:1400685	5232433	same/primary-name	Parasyncalathium
Parasyncalathium	ott:5232433	-	Lactuca	ncbi:4235	336640	noinfo	null

Cicerbita	ott:678385	=>	Cicerbita	ncbi:75954	678385	same/is-subsumed-by	null
Cicerbita	ott:678385	-	Lactuca	ncbi:4235	336640	noinfo/disjoint	|Cicerbita bourgaei

Tragopogon porrifolius	ott:143403	=>	Tragopogon porrifolius	ncbi:13731	143403	same/is-subsumed-by	null
Tragopogon porrifolius	ott:143403	-	Tragopogon cupani	ncbi:425115	201425	noinfo/target-no-children	null

Scorzonera villosa	ott:172886	=>	Scorzonera villosa	ncbi:268101	172886	same/is-subsumed-by	null
Scorzonera villosa	ott:172886	-	Scorzonera hirsuta	ncbi:261607	378659	noinfo/target-no-children	null

Scorzonera cana	ott:443537	=>	Scorzonera cana	ncbi:261611	443537	same/is-subsumed-by	null
Scorzonera cana	ott:443537	-	Podospermum jacquinianum	ncbi:261612	443541	noinfo/target-no-children	null

Podospermum purpureum	ott:443529	=>	Podospermum purpureum	ncbi:261615	443529	same/primary-name	Podospermum purpureum
Podospermum purpureum	ott:443529	-	Scorzonera purpurea	ncbi:268099	878290	noinfo	null

Picris hieracioides	ott:977940	=>	Picris hieracioides	ncbi:212690	977940	same/is-subsumed-by	null
Picris hieracioides	ott:977940	-	Picris strigosa	ncbi:379645	96831	noinfo/target-no-children	null

Leontodon saxatilis	ott:339813	=>	Leontodon saxatilis	ncbi:122540	339813	same/is-subsumed-by	null
Leontodon saxatilis	ott:339813	-	Leontodon taraxacoides	ncbi:268082	1019809	noinfo/disjoint	|Leontodon saxatilis subsp. saxatilis

Leontodon	ott:388996	=>	Leontodon	ncbi:58659	388996	same/is-subsumed-by	null
Leontodon	ott:388996	-	Scorzoneroides	ncbi:673751	1035207	noinfo/disjoint	|Leontodon tingitanus

Tolpis barbata	ott:864472	=>	Tolpis barbata	ncbi:122550	864472	same/is-subsumed-by	null
Tolpis barbata	ott:864472	-	Tolpis umbellata	ncbi:268262	345213	noinfo/target-no-children	null

Tolpis	ott:339822	=>	Tolpis	ncbi:122548	339822	same/is-subsumed-by	null
Tolpis	ott:339822	-	Chlorocrepis	ncbi:1263258	383016	noinfo/disjoint	|Tolpis sp. 5 MEM-2009

Chlorocrepis	ott:383016	=>	Chlorocrepis	ncbi:1263258	383016	same/is-subsumed-by	null
Chlorocrepis	ott:383016	-	Tolpis	ncbi:122548	339822	noinfo/disjoint	|Chlorocrepis staticifolia

Steptorhamphus	ott:678380	=>	Steptorhamphus	ncbi:75957	678380	same/primary-name	Steptorhamphus
Steptorhamphus	ott:678380	-	Lactuca	ncbi:4235	336640	noinfo	null

Aetheorhiza	ott:212025	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Aetheorhiza	ott:212025	-	Aetheorhiza	ncbi:43187	9004851	noinfo/target-no-children	null

Babcockia	ott:212027	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Babcockia	ott:212027	-	Babcockia	ncbi:43189	9004852	noinfo/target-no-children	null

Kirkianella	ott:735681	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Kirkianella	ott:735681	-	Kirkianella	ncbi:43193	9004856	noinfo/target-no-children	null

Embergeria	ott:735684	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Embergeria	ott:735684	-	Embergeria	ncbi:43191	9004854	noinfo/target-no-children	null

Lactucosonchus	ott:735685	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Lactucosonchus	ott:735685	-	Lactucosonchus	ncbi:43196	9004857	noinfo/target-no-children	null

Hexinia	ott:756172	=>	Hexinia	ncbi:996390	756172	same/is-subsumed-by	null
Hexinia	ott:756172	-	Launaea	ncbi:43198	735692	noinfo/disjoint	|Hexinia polydichotoma

Sonchus asper	ott:761937	=>	Sonchus asper	ncbi:50193	761937	same/is-subsumed-by	null
Sonchus asper	ott:761937	-	Launaea spinosa	gbif:8324490	9004861	noinfo/target-no-children	null

Sonchus	ott:761940	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Sonchus	ott:761940	-	Sventenia	ncbi:50216	9004879	noinfo/target-no-children	null

Actites	ott:863443	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Actites	ott:863443	-	Actites	ncbi:255581	9004850	noinfo/target-no-children	null

Chrysoprenanthes	ott:927829	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Chrysoprenanthes	ott:927829	-	Chrysoprenanthes	ncbi:329330	9004853	noinfo/target-no-children	null

Sventenia	ott:1078376	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Sventenia	ott:1078376	-	Sventenia	ncbi:50216	9004879	noinfo/target-no-children	null

Picrothamnus	ott:274421	=>	Picrothamnus	ncbi:333958	274421	same/is-subsumed-by	null
Picrothamnus	ott:274421	-	Artemisia	ncbi:4219	465444	noinfo/disjoint	|Picrothamnus desertorum

Artemisia globularia	ott:115023	=>	Artemisia globularia	ncbi:401896	115023	same/is-subsumed-by	null
Artemisia globularia	ott:115023	-	Artemisia flava	ncbi:401893	115017	noinfo/target-no-children	null

Artemisia gmelinii	ott:115033	=>	Artemisia gmelinii	ncbi:401898	115033	same/is-subsumed-by	null
Artemisia gmelinii	ott:115033	-	Artemisia annua	ncbi:35608	637444	noinfo/target-no-children	null

Artemisia ludoviciana	ott:202533	=>	Artemisia ludoviciana	ncbi:86312	202533	same/is-subsumed-by	null
Artemisia ludoviciana	ott:202533	-	Artemisia ludoviciana subsp. mexicana	ncbi:72346	968948	noinfo/target-no-children	null

Artemisia rupestris	ott:202544	=>	Artemisia rupestris	ncbi:86317	202544	same/is-subsumed-by	null
Artemisia rupestris	ott:202544	-	Artemisia alba	ncbi:1227615	667087	noinfo/target-no-children	null

Artemisia norvegica	ott:246967	=>	Artemisia norvegica	ncbi:401918	246967	same/is-subsumed-by	null
Artemisia norvegica	ott:246967	-	Artemisia borealis subsp. richardsoniana	ncbi:401881	636813	noinfo/target-no-children	null

Artemisia tilesii	ott:325485	=>	Artemisia tilesii	ncbi:200866	325485	same/is-subsumed-by	null
Artemisia tilesii	ott:325485	-	Artemisia unalaskensis	ncbi:401940	719385	noinfo/target-no-children	null

Artemisia campestris	ott:408655	=>	Artemisia campestris	ncbi:72337	408655	same/is-subsumed-by	null
Artemisia campestris	ott:408655	-	Artemisia sosnovskyi	ncbi:669140	453866	noinfo/target-no-children	null

Artemisia absinthium	ott:707473	=>	Artemisia absinthium	ncbi:72332	707473	same/is-subsumed-by	null
Artemisia absinthium	ott:707473	-	Absinthium vulgare	gbif:8159978	9000022	noinfo/target-no-children	null

Artemisia laciniata	ott:821712	=>	Artemisia laciniata	ncbi:401909	821712	same/is-subsumed-by	null
Artemisia laciniata	ott:821712	-	Artemisia laciniatiformis	ncbi:401910	246987	noinfo/target-no-children	null

Artemisia dracunculus	ott:1070795	=>	Artemisia dracunculus	ncbi:72341	1070795	same/is-subsumed-by	null
Artemisia dracunculus	ott:1070795	-	Artemisia dracunculus var. changaica	ncbi:401885	636825	noinfo/target-no-children	null

Artemisia vulgaris	ott:1092844	=>	Artemisia vulgaris	ncbi:4220	1092844	same/is-subsumed-by	null
Artemisia vulgaris	ott:1092844	-	Artemisia superba	ncbi:401937	297220	noinfo/target-no-children	null

Artemisia	ott:465444	=>	Artemisia	ncbi:4219	465444	same/is-subsumed-by	null
Artemisia	ott:465444	-	Seriphidium	ncbi:99101	1019564	noinfo/disjoint	|Artemisia minor

Chrysanthemum indicum	ott:7197	=>	Chrysanthemum indicum	ncbi:146995	7184	same/is-subsumed-by	null
Chrysanthemum indicum	ott:7197	-	Artemisia japonica	ncbi:223868	175505	noinfo/disjoint	|Chrysanthemum indicum var. iyoense

Chrysanthemum zawadskii	ott:228065	=>	Chrysanthemum zawadskii	ncbi:147003	228065	same/is-subsumed-by	null
Chrysanthemum zawadskii	ott:228065	-	Chrysanthemum weyrichii	ncbi:344874	452388	noinfo/target-no-children	null

Gonospermum	ott:322573	=>	Gonospermum	ncbi:99055	322573	same/is-subsumed-by	null
Gonospermum	ott:322573	-	Tanacetum	ncbi:99105	1019571	noinfo/disjoint	|Gonospermum canariense

Lugoa	ott:371823	=>	Lugoa	ncbi:99077	371823	same/is-subsumed-by	null
Lugoa	ott:371823	-	Tanacetum	ncbi:99105	1019571	noinfo/disjoint	|Lugoa revoluta

Cota melanoloma	ott:686390	=>	Cota melanoloma	ncbi:589827	686390	same/is-subsumed-by	null
Cota melanoloma	ott:686390	-	Cota macroglossa	ncbi:589825	686382	noinfo/target-no-children	null

Cota tinctoria	ott:1049246	=>	Cota tinctoria	ncbi:99028	1049246	same/is-subsumed-by	null
Cota tinctoria	ott:1049246	-	Cota saguramica	ncbi:589833	112199	noinfo/target-no-children	null

Tanacetum argenteum	ott:322083	=>	Tanacetum argenteum	ncbi:314068	322083	same/is-subsumed-by	null
Tanacetum argenteum	ott:322083	-	Pyrethrum argenteum	gbif:7556129	9005922	noinfo/target-no-children	null

Tanacetum chiliophyllum	ott:616324	=>	Tanacetum chiliophyllum	ncbi:301879	616324	same/is-subsumed-by	null
Tanacetum chiliophyllum	ott:616324	-	Tanacetum longipedunculatum	gbif:8082364	9000113	noinfo/target-no-children	null

Tanacetum balsamita	ott:616342	=>	Tanacetum balsamita	ncbi:301877	616342	same/parent+parent	Anthemidinae|Anthemidinae
Tanacetum balsamita	ott:616342	-	Chrysanthemum tanacetum	gbif:8578122	9000189	noinfo/lineage	Anthemidinae|Artemisiinae

Tanacetum corymbosum	ott:366509	=>	Tanacetum corymbosum	ncbi:127994	366509	same/is-subsumed-by	null
Tanacetum corymbosum	ott:366509	-	Pyrethrum corymbosum	gbif:7940559	9005926	noinfo/target-no-children	null

Tanacetum bipinnatum	ott:725984	=>	Tanacetum bipinnatum	ncbi:647968	725984	same/is-subsumed-by	null
Tanacetum bipinnatum	ott:725984	-	Tanacetum bipinnatum subsp. huronense	ncbi:127996	748955	noinfo/target-no-children	null

Anthemis tenuisecta	ott:757255	=>	Anthemis tenuisecta	ncbi:589798	757255	same/is-subsumed-by	null
Anthemis tenuisecta	ott:757255	-	Anthemis pedunculata	ncbi:158228	154893	noinfo/target-no-children	null

Soliva	ott:1019560	=>	Soliva	ncbi:99103	1019560	same/is-subsumed-by	null
Soliva	ott:1019560	-	Gymnostyles	gbif:6443656	9005506	noinfo/target-no-children	null

Asaemia	ott:617345	=>	Asaemia	ncbi:378862	617345	same/is-subsumed-by	null
Asaemia	ott:617345	-	Athanasia	ncbi:99033	472694	noinfo/disjoint	|Asaemia minuta subsp. inermis

Rhodanthemum	ott:221674	=>	Rhodanthemum	ncbi:99096	221674	same/is-subsumed-by	null
Rhodanthemum	ott:221674	-	Leucanthemum	ncbi:99071	371819	noinfo/disjoint	|Rhodanthemum arundanum

Leucanthemum gaudinii	ott:3899143	=>	Leucanthemum gaudinii	ncbi:1155832	3899143	same/is-subsumed-by	null
Leucanthemum gaudinii	ott:3899143	-	Leucanthemum subalpinum	gbif:5400954	9000269	noinfo/target-no-children	null

Otanthus	ott:195138	=>	Otanthus	ncbi:133238	195138	same/is-subsumed-by	null
Otanthus	ott:195138	-	Achillea	ncbi:13328	828101	noinfo/disjoint	|Otanthus maritimus

Leucocyclus	ott:616332	=>	Leucocyclus	ncbi:301870	616332	same/is-subsumed-by	null
Leucocyclus	ott:616332	-	Achillea	ncbi:13328	828101	noinfo/disjoint	|Leucocyclus formosus

Achillea formosa	ott:4416	=>	Achillea formosa	ncbi:359922	4416	same/is-subsumed-by	null
Achillea formosa	ott:4416	-	Leucocyclus formosus	ncbi:301871	616330	noinfo/target-no-children	null

Achillea	ott:828101	=>	Achillea	ncbi:13328	828101	same/is-subsumed-by	null
Achillea	ott:828101	-	Leucocyclus	ncbi:301870	616332	noinfo/disjoint	|Achillea latiloba

Matricaria chamomilla	ott:145582	=>	Matricaria chamomilla	ncbi:98504	145582	same/is-subsumed-by	null
Matricaria chamomilla	ott:145582	-	Matricaria chamomilla var. recutita	ncbi:127986	593037	noinfo/target-no-children	null

Tripteris	ott:44422	=>	Tripteris	ncbi:378870	44422	same/is-subsumed-by	null
Tripteris	ott:44422	-	Osteospermum	ncbi:41617	931535	noinfo/disjoint	|Tripteris microcarpa

Hertia	ott:41021	=>	Hertia	ncbi:379124	41021	same/is-subsumed-by	null
Hertia	ott:41021	-	Othonna	ncbi:109566	518548	noinfo/disjoint	|Hertia maroccana

Pseudogynoxys	ott:3024	=>	Pseudogynoxys	ncbi:109583	3024	same/is-subsumed-by	null
Pseudogynoxys	ott:3024	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Pseudogynoxys chenopodioides

Pericallis malvifolia	ott:524432	=>	Pericallis malvifolia	ncbi:109574	524432	same/is-subsumed-by	null
Pericallis malvifolia	ott:524432	-	Senecio malvifolius	gbif:3087445	9002432	noinfo/target-no-children	null

Pentacalia	ott:42127	=>	Pentacalia	ncbi:462485	42127	same/is-subsumed-by	null
Pentacalia	ott:42127	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Pentacalia desiderabilis

Zemisia	ott:63637	=>	Zemisia	ncbi:462585	63637	same/is-subsumed-by	null
Zemisia	ott:63637	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Zemisia discolor

Emilia sonchifolia	ott:487319	=>	Emilia sonchifolia	ncbi:415160	487319	same/is-subsumed-by	null
Emilia sonchifolia	ott:487319	-	Cacalia sonchifolia	gbif:7783603	9002246	noinfo/target-no-children	null

Hubertia	ott:145214	=>	Hubertia	ncbi:462446	145214	same/is-subsumed-by	null
Hubertia	ott:145214	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Hubertia myricifolia

Synotis	ott:168410	=>	Synotis	ncbi:189253	168410	same/is-subsumed-by	null
Synotis	ott:168410	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Synotis lucorum

Lasiocephalus	ott:187044	=>	Lasiocephalus	ncbi:422331	187044	same/is-subsumed-by	null
Lasiocephalus	ott:187044	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Lasiocephalus pichinchensis

Misbrookea	ott:187052	=>	Misbrookea	ncbi:422335	187052	same/is-subsumed-by	null
Misbrookea	ott:187052	-	Werneria	ncbi:462587	63631	noinfo/disjoint	|Misbrookea strigosissima

Monticalia	ott:187056	=>	Monticalia	ncbi:422337	187056	same/is-subsumed-by	null
Monticalia	ott:187056	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Monticalia abietina

Nesampelos	ott:187060	=>	Nesampelos	ncbi:422339	187060	same/is-subsumed-by	null
Nesampelos	ott:187060	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Nesampelos lucens

Caucasalia	ott:237924	=>	Caucasalia	ncbi:422316	237924	same/is-subsumed-by	null
Caucasalia	ott:237924	-	Adenostyles	ncbi:217499	211954	noinfo/disjoint	|Caucasalia parviflora

