uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
9003578	|	23821	|	Hieracium cyrtotrachelum	|	species	|	gbif:4225631	|		|		|	
9003560	|	23821	|	Hieracium cryptadenum aggr	|	species	|	gbif:8574801	|		|		|	
3898106	|	23821	|	Hieracium tephropogon	|	species	|	gbif:8635290	|		|		|	
9004067	|	23821	|	Hieracium nigrisquameum	|	species	|	gbif:4206208	|		|		|	
9004336	|	23821	|	Hieracium ramselense	|	species	|	gbif:4247440	|		|		|	
9004693	|	23821	|	Hieracium yxnerumense	|	species	|	gbif:4235530	|		|		|	
9004024	|	23821	|	Hieracium microphoron	|	species	|	gbif:7697931	|		|		|	
9004222	|	23821	|	Hieracium platysemum	|	species	|	gbif:4251408	|		|		|	
3898111	|	23821	|	Hieracium verbascifolium	|	species	|	gbif:8518634	|		|		|	
9004338	|	23821	|	Hieracium rapunculoides aggr	|	species	|	gbif:8557960	|		|		|	
9004650	|	23821	|	Hieracium valoddae aggr	|	species	|	gbif:8583132	|		|		|	
9004568	|	23821	|	Hieracium suppressum	|	species	|	gbif:4240401	|		|		|	
9004081	|	23821	|	Hieracium nubifolium	|	species	|	gbif:4205870	|		|		|	
9004649	|	23821	|	Hieracium valgidentatum	|	species	|	gbif:4237406	|		|		|	
9004353	|	23821	|	Hieracium retrorsum	|	species	|	gbif:4247046	|		|		|	
9004291	|	23821	|	Hieracium pseudopachyodon	|	species	|	gbif:4248794	|		|		|	
9003443	|	23821	|	Hieracium calcareum aggr	|	species	|	gbif:8579218	|		|		|	
9003373	|	23821	|	Hieracium atripilum	|	species	|	gbif:8142712	|		|		|	
9004414	|	23821	|	Hieracium sericophyllum aggr	|	species	|	gbif:8692455	|		|		|	
9004328	|	23821	|	Hieracium querciticum	|	species	|	gbif:4247672	|		|		|	
9003925	|	23821	|	Hieracium lingua	|	species	|	gbif:4210845	|		|		|	
9004366	|	23821	|	Hieracium roffiavieri	|	species	|	gbif:4246567	|		|		|	
9004429	|	23821	|	Hieracium smolandicum	|	species	|	gbif:8518091	|		|		|	
3897209	|	23821	|	Hieracium turbinellum	|	species	|	gbif:8606139	|		|		|	
9004623	|	23821	|	Hieracium tunense	|	species	|	gbif:4238132	|		|		|	
9004136	|	23821	|	Hieracium osmundaceum	|	species	|	gbif:4254769	|		|		|	
9003936	|	23821	|	Hieracium lividulum	|	species	|	gbif:8321779	|		|		|	
9003852	|	23821	|	Hieracium jaedrense	|	species	|	gbif:4214538	|		|		|	
9003603	|	23821	|	Hieracium dentatum aggr	|	species	|	gbif:8688469	|		|		|	
9004464	|	23821	|	Hieracium spodiocladum	|	species	|	gbif:4243263	|		|		|	
9004325	|	23821	|	Hieracium pyrrhocranum	|	species	|	gbif:4247734	|		|		|	
9003776	|	23821	|	Hieracium gymnocentrum	|	species	|	gbif:4217947	|		|		|	
9004679	|	23821	|	Hieracium volutiferum	|	species	|	gbif:4236212	|		|		|	
9004554	|	23821	|	Hieracium subulatum	|	species	|	gbif:4240659	|		|		|	
9003604	|	23821	|	Hieracium dentidecurrens	|	species	|	gbif:4225050	|		|		|	
9004066	|	23821	|	Hieracium nigricanticeps	|	species	|	gbif:7628940	|		|		|	
9004349	|	23821	|	Hieracium remotidens	|	species	|	gbif:7374896	|		|		|	
9004333	|	23821	|	Hieracium radiopes	|	species	|	gbif:4247505	|		|		|	
9004473	|	23821	|	Hieracium steloides	|	species	|	gbif:4243018	|		|		|	
3898020	|	23821	|	Hieracium oreiocephalum	|	species	|	gbif:8479029	|		|		|	
9004671	|	23821	|	Hieracium virgultorum	|	species	|	gbif:7795108	|		|		|	
9004346	|	23821	|	Hieracium regillatum	|	species	|	gbif:4247226	|		|		|	
9004307	|	23821	|	Hieracium pteropodium	|	species	|	gbif:4248214	|		|		|	
9003906	|	23821	|	Hieracium lepistoides	|	species	|	gbif:8502503	|		|		|	
9003536	|	23821	|	Hieracium convergens	|	species	|	gbif:4226792	|		|		|	
9003930	|	23821	|	Hieracium lippmaa Uksip	|	species	|	gbif:4210704	|		|		|	
9003943	|	23821	|	Hieracium longifolium aggr	|	species	|	gbif:8449214	|		|		|	
9003428	|	23821	|	Hieracium breviglandulum	|	species	|	gbif:8535796	|		|		|	
9003954	|	23821	|	Hieracium lycopifolium aggr	|	species	|	gbif:8494531	|		|		|	
9004602	|	23821	|	Hieracium toerense	|	species	|	gbif:4239198	|		|		|	
9003495	|	23821	|	Hieracium chondrodes	|	species	|	gbif:7549077	|		|		|	
9003593	|	23821	|	Hieracium decurrentidens	|	species	|	gbif:4225314	|		|		|	
9003732	|	23821	|	Hieracium fuscoviridiceps	|	species	|	gbif:4219964	|		|		|	
3898099	|	23821	|	Hieracium pseudorionii	|	species	|	gbif:8606288	|		|		|	
9004308	|	23821	|	Hieracium pterygotum	|	species	|	gbif:4248203	|		|		|	
9004419	|	23821	|	Hieracium signatum	|	species	|	gbif:7818994	|		|		|	
9003754	|	23821	|	Hieracium gletschense	|	species	|	gbif:7461725	|		|		|	
9003929	|	23821	|	Hieracium lipomnoum	|	species	|	gbif:4210713	|		|		|	
9004314	|	23821	|	Hieracium pullicalicitum	|	species	|	gbif:8663931	|		|		|	
9004645	|	23821	|	Hieracium valdepilosum aggr	|	species	|	gbif:8539318	|		|		|	
9004658	|	23821	|	Hieracium verbascifolium aggr	|	species	|	gbif:8645834	|		|		|	
9003778	|	23821	|	Hieracium habitius	|	species	|	gbif:4217901	|		|		|	
9003316	|	23821	|	Hieracium ancisum	|	species	|	gbif:4235655	|		|		|	
9003384	|	23821	|	Hieracium auritum	|	species	|	gbif:7602414	|		|		|	
9004013	|	23821	|	Hieracium metaliceps	|	species	|	gbif:4208191	|		|		|	
9004027	|	23821	|	Hieracium minuriens	|	species	|	gbif:8176740	|		|		|	
9004014	|	23821	|	Hieracium micanticeps	|	species	|	gbif:4208136	|		|		|	
9004012	|	23821	|	Hieracium mesopoliotrichum	|	species	|	gbif:4208209	|		|		|	
9003655	|	23821	|	Hieracium epacrum	|	species	|	gbif:7509980	|		|		|	
9003610	|	23821	|	Hieracium diaphanomorphum	|	species	|	gbif:8427740	|		|		|	
9004371	|	23821	|	Hieracium rubro-onegense	|	species	|	gbif:4246328	|		|		|	
9003874	|	23821	|	Hieracium laetifolium	|	species	|	gbif:7844736	|		|		|	
3897071	|	23821	|	Hieracium longilobum	|	species	|	gbif:8278541	|		|		|	
9003649	|	23821	|	Hieracium elegantiforme	|	species	|	gbif:8633092	|		|		|	
3897901	|	23821	|	Hieracium hirsutum	|	species	|	gbif:8687782	|		|		|	
9004264	|	23821	|	Hieracium prasinochroum	|	species	|	gbif:7646853	|		|		|	
3897112	|	23821	|	Hieracium longifolium	|	species	|	gbif:8582151	|		|		|	
9004259	|	23821	|	Hieracium praetenellum	|	species	|	gbif:4250286	|		|		|	
9003951	|	23821	|	Hieracium ludovicense	|	species	|	gbif:7857982	|		|		|	
9004444	|	23821	|	Hieracium sparsidentiforme	|	species	|	gbif:4243681	|		|		|	
9003833	|	23821	|	Hieracium integratifrons	|	species	|	gbif:4215134	|		|		|	
9003447	|	23821	|	Hieracium calliglaucum	|	species	|	gbif:4230389	|		|		|	
9003774	|	23821	|	Hieracium guldbergense	|	species	|	gbif:8282144	|		|		|	
9004080	|	23821	|	Hieracium norvegicum aggr	|	species	|	gbif:8484967	|		|		|	
9004474	|	23821	|	Hieracium stenbergii	|	species	|	gbif:7807298	|		|		|	
9003459	|	23821	|	Hieracium canistrale	|	species	|	gbif:4229915	|		|		|	
9003482	|	23821	|	Hieracium chauliodon	|	species	|	gbif:7498032	|		|		|	
9004484	|	23821	|	Hieracium stenopristum	|	species	|	gbif:4242808	|		|		|	
3897663	|	23821	|	Hieracium pseudopaltinae	|	species	|	gbif:8620565	|		|		|	
3897823	|	23821	|	Hieracium pseudodolichaetum	|	species	|	gbif:8703413	|		|		|	
9004388	|	23821	|	Hieracium scepusiense	|	species	|	gbif:4245301	|		|		|	
9003265	|	23821	|	Hieracium adsimilans	|	species	|	gbif:7822235	|		|		|	
9003529	|	23821	|	Hieracium coniceps	|	species	|	gbif:8138150	|		|		|	
9003432	|	23821	|	Hieracium brunellicuspis	|	species	|	gbif:4231118	|		|		|	
9003931	|	23821	|	Hieracium liptoviense aggr	|	species	|	gbif:8446975	|		|		|	
9004276	|	23821	|	Hieracium proversum	|	species	|	gbif:4249731	|		|		|	
9003246	|	23821	|	Hieracium acrifoliiforme	|	species	|	gbif:4237711	|		|		|	
9004360	|	23821	|	Hieracium rigidulum	|	species	|	gbif:7685007	|		|		|	
3897103	|	23821	|	Hieracium canipes	|	species	|	gbif:8480607	|		|		|	
3897509	|	23821	|	Hieracium klisurae	|	species	|	gbif:8593881	|		|		|	
9004546	|	23821	|	Hieracium subsparsidens	|	species	|	gbif:8356981	|		|		|	
9004655	|	23821	|	Hieracium vastulum	|	species	|	gbif:4237163	|		|		|	
9004641	|	23821	|	Hieracium urticaefrons	|	species	|	gbif:7890066	|		|		|	
9003600	|	23821	|	Hieracium densedenticulatum	|	species	|	gbif:4225192	|		|		|	
9004324	|	23821	|	Hieracium pycnotomum	|	species	|	gbif:4247821	|		|		|	
9003506	|	23821	|	Hieracium cinereotectum	|	species	|	gbif:4228059	|		|		|	
3897394	|	23821	|	Hieracium gigantellum	|	species	|	gbif:8506944	|		|		|	
9004385	|	23821	|	Hieracium scalenum	|	species	|	gbif:7957285	|		|		|	
9003380	|	23821	|	Hieracium aureum	|	species	|	gbif:8025731	|		|		|	
9004301	|	23821	|	Hieracium psilocaulon	|	species	|	gbif:8296760	|		|		|	
9003812	|	23821	|	Hieracium hypselum	|	species	|	gbif:4215938	|		|		|	
3897427	|	23821	|	Hieracium alatum	|	species	|	gbif:8441272	|		|		|	
9004224	|	23821	|	Hieracium plicatum	|	species	|	gbif:8682970	|		|		|	
9004646	|	23821	|	Hieracium valdeplicatum	|	species	|	gbif:4237445	|		|		|	
9004493	|	23821	|	Hieracium stiptotrichum	|	species	|	gbif:4242684	|		|		|	
9003320	|	23821	|	Hieracium anglicum	|	species	|	gbif:8486739	|		|		|	
9004519	|	23821	|	Hieracium subfariniramum	|	species	|	gbif:3136550	|		|		|	
9004000	|	23821	|	Hieracium mediiforme	|	species	|	gbif:8154601	|		|		|	
9004105	|	23821	|	Hieracium oleosum	|	species	|	gbif:4255376	|		|		|	
9003243	|	23821	|	Hieracium achnoodes	|	species	|	gbif:4237811	|		|		|	
3897537	|	23821	|	Hieracium vasconicum	|	species	|	gbif:8667030	|		|		|	
9003293	|	23821	|	Hieracium allum	|	species	|	gbif:4236344	|		|		|	
3898240	|	23821	|	Hieracium tephrosoma	|	species	|	gbif:8467400	|		|		|	
9003367	|	23821	|	Hieracium atopum	|	species	|	gbif:4234030	|		|		|	
9004522	|	23821	|	Hieracium subhorizontale	|	species	|	gbif:4241597	|		|		|	
9003817	|	23821	|	Hieracium imbricatum	|	species	|	gbif:4215763	|		|		|	
9003535	|	23821	|	Hieracium contrarium	|	species	|	gbif:4226807	|		|		|	
9004142	|	23821	|	Hieracium oxyodon aggr	|	species	|	gbif:8656982	|		|		|	
9003509	|	23821	|	Hieracium claricolor	|	species	|	gbif:4227863	|		|		|	
9004340	|	23821	|	Hieracium ravidum	|	species	|	gbif:8680614	|		|		|	
9003403	|	23821	|	Hieracium basifolium	|	species	|	gbif:7801505	|		|		|	
9003719	|	23821	|	Hieracium fraudulentum	|	species	|	gbif:7373381	|		|		|	
3897708	|	23821	|	Hieracium peristericum	|	species	|	gbif:8446234	|		|		|	
3898201	|	23821	|	Hieracium pospichalii	|	species	|	gbif:8680039	|		|		|	
9004087	|	23821	|	Hieracium oblanceolatum	|	species	|	gbif:8635128	|		|		|	
9004657	|	23821	|	Hieracium ventricosum	|	species	|	gbif:8291172	|		|		|	
9003965	|	23821	|	Hieracium macromalloides	|	species	|	gbif:4209491	|		|		|	
3897400	|	23821	|	Hieracium urumoffii	|	species	|	gbif:8662275	|		|		|	
9004694	|	23821	|	Hieracium ziljevanum	|	species	|	gbif:4235479	|		|		|	
9004612	|	23821	|	Hieracium triangulariforme	|	species	|	gbif:4238664	|		|		|	
9003882	|	23821	|	Hieracium lanudae	|	species	|	gbif:8450740	|		|		|	
9003579	|	23821	|	Hieracium dactylites	|	species	|	gbif:7652689	|		|		|	
9004577	|	23821	|	Hieracium taedum	|	species	|	gbif:7453700	|		|		|	
9003667	|	23821	|	Hieracium estellatum	|	species	|	gbif:4222544	|		|		|	
3897186	|	23821	|	Hieracium onosmoides	|	species	|	gbif:8535710	|		|		|	
9004589	|	23821	|	Hieracium tenuidens	|	species	|	gbif:4239703	|		|		|	
9003916	|	23821	|	Hieracium leucotrachelum	|	species	|	gbif:4211188	|		|		|	
9003261	|	23821	|	Hieracium adenoconum	|	species	|	gbif:6295095	|		|		|	
9003716	|	23821	|	Hieracium florentinum	|	species	|	gbif:7965470	|		|		|	
9004408	|	23821	|	Hieracium semidovrense aggr	|	species	|	gbif:8659478	|		|		|	
9003323	|	23821	|	Hieracium angricum	|	species	|	gbif:4235528	|		|		|	
9004213	|	23821	|	Hieracium placerum	|	species	|	gbif:8302668	|		|		|	
9004540	|	23821	|	Hieracium subplumuligerum	|	species	|	gbif:4241108	|		|		|	
9003439	|	23821	|	Hieracium caesiicolor	|	species	|	gbif:8119454	|		|		|	
3897009	|	23821	|	Hieracium gombense	|	species	|	gbif:8489279	|		|		|	
9003382	|	23821	|	Hieracium auriculifolius	|	species	|	gbif:4233624	|		|		|	
9003971	|	23821	|	Hieracium maculisparsum	|	species	|	gbif:4209294	|		|		|	
3898113	|	23821	|	Hieracium ciliatiflorum	|	species	|	gbif:8488686	|		|		|	
9003424	|	23821	|	Hieracium brachythysanum	|	species	|	gbif:4231564	|		|		|	
9004466	|	23821	|	Hieracium spodoleucum	|	species	|	gbif:8224195	|		|		|	
9004358	|	23821	|	Hieracium rigescens	|	species	|	gbif:4246750	|		|		|	
9003800	|	23821	|	Hieracium holopleurum	|	species	|	gbif:8562799	|		|		|	
3897764	|	23821	|	Hieracium scorzonerifolium	|	species	|	gbif:7711159	|		|		|	
9004061	|	23821	|	Hieracium neopinnatifidum	|	species	|	gbif:8652742	|		|		|	
9004235	|	23821	|	Hieracium poliothapsinum	|	species	|	gbif:4251036	|		|		|	
9004698	|	23821	|	Hieracium ×misancinum Nageli & Peter	|	species	|	gbif:4207876	|		|		|	
9004562	|	23821	|	Hieracium sudermannicum	|	species	|	gbif:4240495	|		|		|	
9003386	|	23821	|	Hieracium austriniforme	|	species	|	gbif:4233468	|		|		|	
3897836	|	23821	|	Hieracium montsaticola	|	species	|	gbif:6079964	|		|		|	
3897930	|	23821	|	Hieracium valdepilosum	|	species	|	gbif:8517602	|		|		|	
9004085	|	23821	|	Hieracium nymphaeatum	|	species	|	gbif:7677314	|		|		|	
9003980	|	23821	|	Hieracium majorinum	|	species	|	gbif:4209193	|		|		|	
9004440	|	23821	|	Hieracium spaniotrichum	|	species	|	gbif:4243716	|		|		|	
9004261	|	23821	|	Hieracium praevarianum	|	species	|	gbif:4250226	|		|		|	
9004107	|	23821	|	Hieracium oligochnoum	|	species	|	gbif:4255311	|		|		|	
9003645	|	23821	|	Hieracium ecuadorense	|	species	|	gbif:7337058	|		|		|	
9003545	|	23821	|	Hieracium corynodes	|	species	|	gbif:4226512	|		|		|	
9004437	|	23821	|	Hieracium sommerfeltii aggr	|	species	|	gbif:8448271	|		|		|	
9004375	|	23821	|	Hieracium sabaudum aggr	|	species	|	gbif:8597692	|		|		|	
9004542	|	23821	|	Hieracium subpunctilliferum	|	species	|	gbif:4241035	|		|		|	
9004515	|	23821	|	Hieracium subcrassiforme	|	species	|	gbif:4241973	|		|		|	
9004527	|	23821	|	Hieracium sublaeticeps	|	species	|	gbif:4241502	|		|		|	
9004533	|	23821	|	Hieracium subnitidum	|	species	|	gbif:4241340	|		|		|	
9003463	|	23821	|	Hieracium canovittatum	|	species	|	gbif:4229868	|		|		|	
9003933	|	23821	|	Hieracium listrotum	|	species	|	gbif:4210639	|		|		|	
9003849	|	23821	|	Hieracium issenii	|	species	|	gbif:4214632	|		|		|	
9003698	|	23821	|	Hieracium farinaceum	|	species	|	gbif:8070085	|		|		|	
9004517	|	23821	|	Hieracium subedentatum	|	species	|	gbif:4241871	|		|		|	
9004631	|	23821	|	Hieracium umbricinum	|	species	|	gbif:8469789	|		|		|	
9004666	|	23821	|	Hieracium villosoides	|	species	|	gbif:4236671	|		|		|	
9003893	|	23821	|	Hieracium laxifloccum	|	species	|	gbif:4211990	|		|		|	
9004597	|	23821	|	Hieracium tholerotrichum	|	species	|	gbif:8155446	|		|		|	
9004318	|	23821	|	Hieracium pulvimarginatum	|	species	|	gbif:4248025	|		|		|	
9003794	|	23821	|	Hieracium hispanicum aggr	|	species	|	gbif:8499078	|		|		|	
9003491	|	23821	|	Hieracium chloroticum	|	species	|	gbif:4228460	|		|		|	
9004458	|	23821	|	Hieracium spiculatiforme	|	species	|	gbif:7603545	|		|		|	
3897379	|	23821	|	Hieracium phlomoides	|	species	|	gbif:8615976	|		|		|	
9003429	|	23821	|	Hieracium breviligulatum	|	species	|	gbif:4231299	|		|		|	
9003781	|	23821	|	Hieracium haematocentrum	|	species	|	gbif:4217846	|		|		|	
9003369	|	23821	|	Hieracium atratum aggr	|	species	|	gbif:8591717	|		|		|	
9003712	|	23821	|	Hieracium flavistylum	|	species	|	gbif:7952207	|		|		|	
3898004	|	23821	|	Hieracium andrasovszkyi	|	species	|	gbif:8499541	|		|		|	
9003878	|	23821	|	Hieracium lamprocranum	|	species	|	gbif:7547409	|		|		|	
3897522	|	23821	|	Hieracium viscosum	|	species	|	gbif:8552539	|		|		|	
9004610	|	23821	|	Hieracium triangulare	|	species	|	gbif:8687238	|		|		|	
9004478	|	23821	|	Hieracium stenogrammum	|	species	|	gbif:8014760	|		|		|	
9004171	|	23821	|	Hieracium peracutum	|	species	|	gbif:4252907	|		|		|	
3897864	|	23821	|	Hieracium chaboissaei	|	species	|	gbif:8532935	|		|		|	
9004053	|	23821	|	Hieracium naevium	|	species	|	gbif:4206965	|		|		|	
9003399	|	23821	|	Hieracium basicinereum	|	species	|	gbif:4232955	|		|		|	
9003538	|	23821	|	Hieracium conyzifolium	|	species	|	gbif:7417399	|		|		|	
9003419	|	23821	|	Hieracium birameum	|	species	|	gbif:4232246	|		|		|	
3898229	|	23821	|	Hieracium jutlandicum	|	species	|	gbif:7786763	|		|		|	
9004362	|	23821	|	Hieracium ringselense	|	species	|	gbif:4246671	|		|		|	
9004197	|	23821	|	Hieracium phrygionium	|	species	|	gbif:4252087	|		|		|	
9003411	|	23821	|	Hieracium bathymallum	|	species	|	gbif:4232792	|		|		|	
9004435	|	23821	|	Hieracium solocinum	|	species	|	gbif:4243841	|		|		|	
9003549	|	23821	|	Hieracium craterodon	|	species	|	gbif:4226405	|		|		|	
9003417	|	23821	|	Hieracium bicurvum	|	species	|	gbif:4232456	|		|		|	
9004141	|	23821	|	Hieracium oxymorphum	|	species	|	gbif:4254608	|		|		|	
3897097	|	23821	|	Hieracium lanseanum	|	species	|	gbif:8529314	|		|		|	
9003946	|	23821	|	Hieracium lophophyllum	|	species	|	gbif:7545886	|		|		|	
9004652	|	23821	|	Hieracium varianifolium	|	species	|	gbif:4237279	|		|		|	
3898246	|	23821	|	Hieracium texedense	|	species	|	gbif:8623393	|		|		|	
9003813	|	23821	|	Hieracium hypsilophum	|	species	|	gbif:4215930	|		|		|	
9003934	|	23821	|	Hieracium lithospermifolium	|	species	|	gbif:7847868	|		|		|	
9003658	|	23821	|	Hieracium epimelas	|	species	|	gbif:4223280	|		|		|	
9004616	|	23821	|	Hieracium tripes	|	species	|	gbif:4238357	|		|		|	
9004598	|	23821	|	Hieracium thysanotum	|	species	|	gbif:4239272	|		|		|	
9004677	|	23821	|	Hieracium vivariense	|	species	|	gbif:4236282	|		|		|	
9003654	|	23821	|	Hieracium elvdalense	|	species	|	gbif:4223484	|		|		|	
9003591	|	23821	|	Hieracium decorans	|	species	|	gbif:4225337	|		|		|	
9003510	|	23821	|	Hieracium coadunatum	|	species	|	gbif:4227780	|		|		|	
3897215	|	23821	|	Hieracium retyezatense	|	species	|	gbif:8650498	|		|		|	
9004167	|	23821	|	Hieracium pellochroum	|	species	|	gbif:7508442	|		|		|	
9003518	|	23821	|	Hieracium comanticeps	|	species	|	gbif:4250290	|		|		|	
9003767	|	23821	|	Hieracium greisdalense	|	species	|	gbif:8417164	|		|		|	
9004233	|	23821	|	Hieracium poliophaeum	|	species	|	gbif:4251047	|		|		|	
9004599	|	23821	|	Hieracium tincticuspis	|	species	|	gbif:4239249	|		|		|	
9004004	|	23821	|	Hieracium megapodum	|	species	|	gbif:4208556	|		|		|	
9004220	|	23821	|	Hieracium platylepioides	|	species	|	gbif:7606270	|		|		|	
9003503	|	23821	|	Hieracium ciliatiforme	|	species	|	gbif:4228178	|		|		|	
9003752	|	23821	|	Hieracium glaucophyllum aggr	|	species	|	gbif:8704086	|		|		|	
9003253	|	23821	|	Hieracium acronesaeum Uksip	|	species	|	gbif:4237619	|		|		|	
9004365	|	23821	|	Hieracium roboratum	|	species	|	gbif:4246612	|		|		|	
9004351	|	23821	|	Hieracium retectum	|	species	|	gbif:4247074	|		|		|	
9004617	|	23821	|	Hieracium tristiceps	|	species	|	gbif:8005438	|		|		|	
3897879	|	23821	|	Hieracium subcaesiiforme	|	species	|	gbif:8609167	|		|		|	
9004247	|	23821	|	Hieracium polystilbum	|	species	|	gbif:4250809	|		|		|	
9004074	|	23821	|	Hieracium nigroviridans	|	species	|	gbif:4206135	|		|		|	
9004187	|	23821	|	Hieracium phaeodermum	|	species	|	gbif:4252276	|		|		|	
3897553	|	23821	|	Hieracium vellereum	|	species	|	gbif:8593211	|		|		|	
9004423	|	23821	|	Hieracium siljense	|	species	|	gbif:8240670	|		|		|	
9004684	|	23821	|	Hieracium wilczekianum aggr	|	species	|	gbif:8439293	|		|		|	
9004300	|	23821	|	Hieracium pseudostepharum	|	species	|	gbif:8667122	|		|		|	
9003836	|	23821	|	Hieracium interlucens	|	species	|	gbif:4215024	|		|		|	
9004504	|	23821	|	Hieracium subanfractum	|	species	|	gbif:8058258	|		|		|	
3897546	|	23821	|	Hieracium mattiroloanum	|	species	|	gbif:8669978	|		|		|	
9003673	|	23821	|	Hieracium euphorbiacearum	|	species	|	gbif:7654956	|		|		|	
9003285	|	23821	|	Hieracium albipes	|	species	|	gbif:7479394	|		|		|	
9004509	|	23821	|	Hieracium subcapillatum	|	species	|	gbif:4242083	|		|		|	
9003361	|	23821	|	Hieracium articeps	|	species	|	gbif:4234470	|		|		|	
9003401	|	23821	|	Hieracium basidenticeps	|	species	|	gbif:4232925	|		|		|	
9003638	|	23821	|	Hieracium dryophilum	|	species	|	gbif:4223981	|		|		|	
9004279	|	23821	|	Hieracium pseudo-omangii	|	species	|	gbif:4249442	|		|		|	
9004040	|	23821	|	Hieracium mucroniferum	|	species	|	gbif:4207483	|		|		|	
9003378	|	23821	|	Hieracium attenboroughianum	|	species	|	gbif:8318252	|		|		|	
9003366	|	23821	|	Hieracium asteroloma	|	species	|	gbif:4234177	|		|		|	
3897421	|	23821	|	Hieracium flocciferum	|	species	|	gbif:8644048	|		|		|	
9003646	|	23821	|	Hieracium edselense	|	species	|	gbif:4223758	|		|		|	
9004256	|	23821	|	Hieracium praepilulatum	|	species	|	gbif:4250333	|		|		|	
9004286	|	23821	|	Hieracium pseudoeriopus	|	species	|	gbif:4249127	|		|		|	
9003556	|	23821	|	Hieracium crocatifrons	|	species	|	gbif:4226129	|		|		|	
9003328	|	23821	|	Hieracium angustevitreum	|	species	|	gbif:4235469	|		|		|	
9004035	|	23821	|	Hieracium molucratum	|	species	|	gbif:4207672	|		|		|	
9004379	|	23821	|	Hieracium sandbergii	|	species	|	gbif:4245751	|		|		|	
9004567	|	23821	|	Hieracium supplicatum	|	species	|	gbif:4240404	|		|		|	
9003577	|	23821	|	Hieracium cyrtocladum	|	species	|	gbif:4225637	|		|		|	
9003343	|	23821	|	Hieracium appendiculatum	|	species	|	gbif:4235069	|		|		|	
9004093	|	23821	|	Hieracium obtexum	|	species	|	gbif:4255700	|		|		|	
3897046	|	23821	|	Hieracium cernagorae	|	species	|	gbif:8521754	|		|		|	
9004058	|	23821	|	Hieracium neglectum	|	species	|	gbif:8104354	|		|		|	
9003561	|	23821	|	Hieracium ctenodon aggr	|	species	|	gbif:8520747	|		|		|	
9004176	|	23821	|	Hieracium perexpansum	|	species	|	gbif:4252806	|		|		|	
9004204	|	23821	|	Hieracium piliferum aggr	|	species	|	gbif:8466432	|		|		|	
5144276	|	23821	|	Hieracium pseudobifidum	|	species	|	gbif:8517456	|		|		|	
