id	size	name	sourceinfo	reason	witness	replacement	status
3894635	1	Cirsium oblongifolium	gbif:3112832	id-retired/name-retired		*		
3895967	1	Taraxacum lingulatum	gbif:5394122	id-retired/name-retired		*		
3895966	1	Taraxacum rhodopodum	gbif:5394123	id-retired/name-retired		*		
3894637	1	Cirsium aduncum	gbif:3113270	id-retired/name-retired		*		
3895969	1	Taraxacum huelphersianum	gbif:5394124	id-retired/name-retired		*		
3894638	1	Cirsium rosulatum	gbif:3113275	id-retired/name-retired		*		
3895968	1	Taraxacum nitidum	gbif:5696828	id-retired/name-retired		*		
3894639	1	Cirsium daghestanicum	gbif:3113384	id-retired/name-retired		*		
3895961	1	Taraxacum podlachiacum	gbif:5696285	id-retired/name-retired		*		
3894630	1	Cirsium hookeranum	gbif:7336928	id-retired/name-retired		*		
3895960	1	Taraxacum maeandriforme	gbif:5697164	id-retired/name-retired		*		
3894631	1	Cirsium albowianum	gbif:3113282	id-retired/name-retired		*		
3895963	1	Taraxacum aridicola	gbif:5699207	id-retired/name-retired		*		
3893300	1	Campanula trichopoda	gbif:5410087	lumped		832285		
3894632	1	Cirsium amani	gbif:3113135	id-retired/name-retired		*		
3895962	1	Taraxacum nothum	gbif:6082599	id-retired/name-retired		*		
3894633	1	Cirsium bourgaeanum	gbif:3113106	id-retired/name-retired		*		
3894634	1	Cirsium gagnidzei	gbif:3112923	id-retired/name-retired		*		
3895964	1	Taraxacum conicum	gbif:5394082	id-retired/name-retired		*		
3895909	1	Taraxacum anfractum	gbif:5699312	id-retired/name-retired		*		
3895908	1	Taraxacum nivale	gbif:5394536	id-retired/name-retired		*		
3895912	1	Taraxacum hypopolium	gbif:5697770	id-retired/name-retired		*		
3895911	1	Taraxacum hypocraterimorphum	gbif:5697772	id-retired/name-retired		*		
3895914	1	Taraxacum flexile	gbif:5698227	id-retired/name-retired		*		
3895913	1	Taraxacum neuolobum	gbif:5696851	id-retired/name-retired		*		
3895916	1	Taraxacum floribundum	gbif:5698224	id-retired/name-retired		*		
3895915	1	Taraxacum floccosum	gbif:5698226	id-retired/name-retired		*		
3895917	1	Taraxacum flos-lacus	gbif:5698221	id-retired/name-retired		*		
3895910	1	Taraxacum anemoomum	gbif:5699314	id-retired/name-retired		*		
3895901	1	Taraxacum gibbosum	gbif:5698099	id-retired/name-retired		*		
3895900	1	Taraxacum polyhamatum	gbif:5696248	id-retired/name-retired		*		
3895903	1	Taraxacum tanyolobum	gbif:5694900	id-retired/name-retired		*		
3895902	1	Taraxacum pseudostenoschistum	gbif:5695972	id-retired/name-retired		*		
3895905	1	Taraxacum tanyodon	gbif:5694903	id-retired/name-retired		*		
3895904	1	Taraxacum tamesense	gbif:5694908	id-retired/name-retired		*		
3895907	1	Taraxacum hypochoeroides	gbif:5697779	id-retired/name-retired		*		
3895906	1	Taraxacum tanylepis	gbif:5694904	id-retired/name-retired		*		
3894602	1	Carduus leptocladus	gbif:3114675	id-retired/name-retired		*		
3895934	1	Taraxacum skanderbegii	gbif:5695296	id-retired/name-retired		*		
3894603	1	Carduus squarrosus	gbif:3114697	id-retired/name-retired		*		
3895933	1	Taraxacum devexum	gbif:5698545	id-retired/name-retired		*		
3894604	1	Carduus acanthocephalus	gbif:3114771	id-retired/name-retired		*		
3895936	1	Taraxacum glandiforme	gbif:5698069	id-retired/name-retired		*		
3894605	1	Carduus getulus	gbif:3114774	id-retired/name-retired		*		
3895935	1	Taraxacum desideratum	gbif:5698549	id-retired/name-retired		*		
3894606	1	Carduus martinezii	gbif:3114781	id-retired/name-retired		*		
3895938	1	Taraxacum lissocarpum	gbif:5394565	id-retired/name-retired		*		
3894607	1	Lamyropsis charadzeae	gbif:3132519	id-retired/name-retired		*		
3895937	1	Taraxacum skalnatense	gbif:5695297	id-retired/name-retired		*		
3894608	1	Lamyropsis lycia	gbif:4208573	id-retired/name-retired		*		
3894609	1	Amphoricarpos elegans	gbif:3090712	id-retired/name-retired		*		
3895939	1	Taraxacum detonsum	gbif:5698547	id-retired/name-retired		*		
3895930	1	Taraxacum helmii-emiliae	gbif:6082591	id-retired/name-retired		*		
3894600	1	Carduus malyi	gbif:3114602	id-retired/name-retired		*		
3895932	1	Taraxacum scolopendriforme	gbif:5394361	id-retired/name-retired		*		
3894601	1	Carduus asturicus	gbif:3114595	id-retired/name-retired		*		
3895931	1	Taraxacum skalinskanum	gbif:5695299	id-retired/name-retired		*		
3895919	1	Taraxacum hastiliforme	gbif:5697902	id-retired/name-retired		*		
3895923	1	Taraxacum pallidissimum	gbif:5696588	id-retired/name-retired		*		
3895922	1	Taraxacum paludem-ornans	gbif:5696585	id-retired/name-retired		*		
3895925	1	Taraxacum paludosiforme	gbif:5696584	id-retired/name-retired		*		
3895924	1	Taraxacum hastile	gbif:5697904	id-retired/name-retired		*		
3895927	1	Taraxacum samuelssonii	gbif:5695561	id-retired/name-retired		*		
3895926	1	Taraxacum palmgrenii	gbif:5696586	id-retired/name-retired		*		
3895929	1	Taraxacum salsum	gbif:5695567	id-retired/name-retired		*		
3895928	1	Taraxacum samicum	gbif:5695565	id-retired/name-retired		*		
3895921	1	Taraxacum ciliare	gbif:5698760	id-retired/name-retired		*		
3895920	1	Taraxacum chrysostylum	gbif:5698765	id-retired/name-retired		*		
3894690	1	Cirsium criophorum	gbif:7337042	id-retired/name-retired		*		
3894691	1	Cirsium roseolum	gbif:3113009	id-retired/name-retired		*		
3894692	1	Cirsium sychnosanthum	gbif:3113791	id-retired/name-retired		*		
5232470	1	Wahlenbergia ramulosa	ncbi:1348714,gbif:5413411	lumped		3892347		
3894693	1	Cirsium iowense	gbif:3113792	id-retired/name-retired		*		
3894695	1	Cirsium trachylepis	gbif:3113543	id-retired/name-retired		*		
3894696	1	Cirsium joanne	gbif:3113794	id-retired/name-retired		*		
3894698	1	Cirsium aristatum	gbif:3113775	id-retired/name-retired		*		
5232460	1	Roella psammophila	ncbi:1348697,gbif:3166961	lumped		3892316		
5232461	1	Roella cuspidata	ncbi:1348693,gbif:3166944	lumped		3892313		
5232465	1	Codonopsis graminifolia	ncbi:1392596,gbif:5412949	lumped		3893806		
5232467	1	Codonopsis convolvulacea var. efilamentosa	ncbi:1392591	lumped		3893785		
3895990	1	Taraxacum klopotovii	gbif:5394250	id-retired/name-retired		*		
3894668	1	Cirsium alatum	gbif:3112587	id-retired/name-retired		*		
3893337	1	Adenophora microsperma	gbif:5409607	lumped		76122		
3894669	1	Cirsium cephalotes	gbif:3113076	id-retired/name-retired		*		
3895999	1	Taraxacum paradoxachrum	gbif:5696547	id-retired/name-retired		*		
3894660	1	Cirsium argillosum	gbif:3112693	id-retired/name-retired		*		
3895992	1	Taraxacum pseudopyrenaicum	gbif:5695991	id-retired/name-retired		*		
3895991	1	Taraxacum bachczisaraicum	gbif:5394257	id-retired/name-retired		*		
3893330	1	Adenophora aurita	gbif:5409591	id-retired/name-retired		*		
3894662	1	Cirsium hosokawae	gbif:6135770	id-retired/name-retired		*		
3895994	1	Taraxacum pseudelongatum	gbif:5696097	id-retired/name-retired		*		
3893331	1	Adenophora erysimoides	gbif:5409560	id-retired/name-retired		*		
3894663	1	Cirsium svaneticum	gbif:3112985	id-retired/name-retired		*		
3895993	1	Taraxacum interveniens	gbif:5697641	id-retired/name-retired		*		
3894664	1	Cirsium wrightii	gbif:3113171	id-retired/name-retired		*		
3895996	1	Taraxacum ignivomum	gbif:5697744	id-retired/name-retired		*		
3894665	1	Cirsium leucopsis	gbif:3112984	id-retired/name-retired		*		
3895995	1	Taraxacum walo-kochii	gbif:5694590	id-retired/name-retired		*		
3894666	1	Cirsium hookerianum	gbif:3113626	id-retired/name-retired		*		
3895998	1	Taraxacum micans	gbif:5697048	id-retired/name-retired		*		
3894667	1	Cirsium furiens	gbif:3113077	id-retired/name-retired		*		
3895997	1	Taraxacum wallonicum	gbif:5694592	id-retired/name-retired		*		
3894657	1	Cirsium bulgaricum	gbif:3113123	id-retired/name-retired		*		
3894658	1	Cirsium sorocephalum	gbif:3113591	id-retired/name-retired		*		
3895988	1	Taraxacum crocodes	gbif:6082557	id-retired/name-retired		*		
3894659	1	Cirsium phyllocephalum	gbif:3113019	id-retired/name-retired		*		
3895981	1	Taraxacum splendidum	gbif:5695219	id-retired/name-retired		*		
3894650	1	Cirsium sosnovskyi	gbif:6076626	id-retired/name-retired		*		
3895980	1	Taraxacum pannulatiforme	gbif:5696558	id-retired/name-retired		*		
3895983	1	Taraxacum ochrochloroides	gbif:5696744	id-retired/name-retired		*		
5232433	2	Parasyncalathium	ncbi:1400685	newly-hidden[barren]	Parasyncalathium	=		
3893320	1	Adenophora borealis	gbif:5409662	id-retired/name-retired		*		
3894652	1	Cirsium lacaitae	gbif:3113176	id-retired/name-retired		*		
3895982	1	Taraxacum vastisectum	gbif:5394121	id-retired/name-retired		*		
3894653	2	Cirsium lobelii	gbif:3113768	id-retired/name-retired		*		
3895985	1	Taraxacum blanditum	gbif:5699015	id-retired/name-retired		*		
3894654	1	Cirsium isophyllum	gbif:3113032	id-retired/name-retired		*		
3895984	1	Taraxacum imitans	gbif:5697730	id-retired/name-retired		*		
3894655	1	Cirsium arachnoideum	gbif:3113096	id-retired/name-retired		*		
3895987	1	Taraxacum blomgrenii	gbif:5699013	id-retired/name-retired		*		
3894656	1	Cirsium ducellieri	gbif:3113125	id-retired/name-retired		*		
3895986	1	Taraxacum boekmanii	gbif:5699011	id-retired/name-retired		*		
3894680	1	Cirsium validus	gbif:3112706	id-retired/name-retired		*		
5232420	1	Taraxacum prunicolor	ncbi:1381004,gbif:5699052	lumped		3896260		
356388	1	Psiadia pascalii	ncbi:1225843	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
3894682	1	Cirsium waldsteinii	gbif:3113612	id-retired/name-retired		*		
3894683	1	Cirsium macrocephalum	gbif:3113082	id-retired/name-retired		*		
3894684	1	Cirsium italicum	gbif:3113161	id-retired/name-retired		*		
3893353	1	Adenophora suolunensis	gbif:5409236	lumped		3893327		
3894685	1	Cirsium rigidum	gbif:3113709	id-retired/name-retired		*		
3894686	1	Cirsium hygrophilum	gbif:3113704	id-retired/name-retired		*		
3894687	1	Cirsium boujartii	gbif:3113005	id-retired/name-retired		*		
3894689	1	Cirsium bracteosum	gbif:3113689	id-retired/name-retired		*		
3894670	1	Cirsium sommieri	gbif:3113474	id-retired/name-retired		*		
3894672	1	Cirsium serrulatum	gbif:3113569	id-retired/name-retired		*		
3894673	1	Cirsium dealbatum	gbif:3112882	id-retired/name-retired		*		
3894674	1	Cirsium simplex	gbif:3112886	id-retired/name-retired		*		
3894675	1	Cirsium osseticum	gbif:3113151	id-retired/name-retired		*		
3894676	1	Cirsium barnebyi	gbif:3113611	id-retired/name-retired		*		
3894678	1	Cirsium creticum	gbif:3112787	id-retired/name-retired		*		
932360	1	Psiadia insignis	ncbi:1225835	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
3900028	1	Psilostrophe gnaphalioides	gbif:3087647	id-retired/name-retired		*		
3900029	1	Tetraneuris argentea	gbif:3112421	id-retired/name-retired		*		
3900026	1	Psilostrophe bakeri	gbif:3087651	id-retired/name-retired		*		
3900027	1	Psilostrophe sparsiflora	gbif:3087646	id-retired/name-retired		*		
3900039	1	Hymenoxys vaseyi	gbif:3150196	id-retired/name-retired		*		
3900035	1	Tetraneuris linearifolia	gbif:3112417	id-retired/name-retired		*		
3900036	1	Tetraneuris turneri	gbif:3112427	id-retired/name-retired		*		
3900037	1	Hymenoxys lemmoni	gbif:7337401	id-retired/name-retired		*		
3900038	1	Hymenoxys anthemoides	gbif:3150132	id-retired/name-retired		*		
3900031	1	Tetraneuris torreyana	gbif:3112407	id-retired/name-retired		*		
3900032	1	Tetraneuris scaposa	gbif:3112398	id-retired/name-retired		*		
3900033	1	Tetraneuris herbacea	gbif:3112429	id-retired/name-retired		*		
3900034	1	Tetraneuris ivesiana	gbif:3112432	id-retired/name-retired		*		
3900030	1	Tetraneuris verdiensis	gbif:3112388	id-retired/name-retired		*		
3900007	1	Helenium bolanderi	gbif:5401825	id-retired/name-retired		*		
3900008	1	Helenium elegans	gbif:5401824	id-retired/name-retired		*		
3900002	1	Chromolaena geraniifolia	gbif:4238335	id-retired/name-retired		*		
3900003	1	Gaillardia megapotamica	gbif:5387874	id-retired/name-retired		*		
3900004	1	Gaillardia grandiflora	gbif:5387817	id-retired/name-retired		*		
3900005	1	Helenium puberulum	gbif:5401829	id-retired/name-retired		*		
3900001	1	Chromolaena impetiolaris	gbif:3087928	id-retired/name-retired		*		
3900017	1	Helenium mexicanum	gbif:5401896	id-retired/name-retired		*		
3900018	1	Helenium campestre	gbif:5401898	id-retired/name-retired		*		
3900019	1	Helenium apterum	gbif:5401889	id-retired/name-retired		*		
3900013	1	Helenium polyphyllum	gbif:5401912	id-retired/name-retired		*		
3900015	1	Helenium linifolium	gbif:5401892	id-retired/name-retired		*		
3900016	1	Helenium drummondii	gbif:5401895	id-retired/name-retired		*		
3900011	1	Helenium thurberi	gbif:5401859	id-retired/name-retired		*		
274435	1	Lepidolopha talassica	ncbi:333955	newly-hidden[incertae_sedis_inherited]	Lepidolopha	=		
273168	1	Psiadia boivinii	ncbi:1225823	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
36824	1	Commidendrum spurium	ncbi:227368	newly-hidden[incertae_sedis_inherited]	Commidendrum	=		
1049235	1	Aaronsohnia pubescens	ncbi:99022,gbif:3092961	newly-hidden[incertae_sedis_inherited]	Aaronsohnia	=		
1049229	3	Aaronsohnia	ncbi:99021,gbif:3092959	newly-hidden[incertae_sedis]	Aaronsohnia	=		
3892843	1	Lobelia fatiscens	gbif:5408479	lumped		888135		
3892831	1	Tupa costricana	gbif:7274292	id-retired/name-retired		*		
550329	2	Scyphocoronis	ncbi:125767	lumped		29196		
3900061	1	Ornduffia calthifolia	gbif:4931203	lumped		295599		
3900062	2	Ornduffia	gbif:4931202	merged[merged,barren]	Villarsia	<295589		
3900047	1	Hymenoxys bigelovii	gbif:3150178	id-retired/name-retired		*		
3900048	1	Hymenoxys subintegra	gbif:3150200	id-retired/name-retired		*		
3900049	1	Hymenoxys brachyactis	gbif:3150166	id-retired/name-retired		*		
3900042	1	Hymenoxys rusbyi	gbif:3150193	id-retired/name-retired		*		
3900043	1	Hymenoxys texana	gbif:3150190	id-retired/name-retired		*		
3900044	1	Hymenoxys jamesii	gbif:3150199	id-retired/name-retired		*		
3900040	1	Hymenoxys quinquesquamata	gbif:3150154	id-retired/name-retired		*		
3900041	1	Hymenoxys cooperi	gbif:3150156	id-retired/name-retired		*		
3900059	1	Nymphoides cambodiana	gbif:5928998	lumped		726353		
3900053	1	Hymenoxys grandiflora	gbif:3150148	id-retired/name-retired		*		
3900054	1	Hymenoxys ambigens	gbif:3150171	id-retired/name-retired		*		
3900056	1	Scaevola cerasifolia	gbif:5407602	id-retired/name-retired		*		
3900050	1	Hymenoxys odorata	gbif:3150162	id-retired/name-retired		*		
3900051	1	Hymenoxys helenioides	gbif:3150167	id-retired/name-retired		*		
3900052	1	Hymenoxys richardsonii	gbif:3150160	id-retired/name-retired		*		
3892689	1	Siphocampylus corymbiferus	gbif:3168440	id-retired/incompatible-use		!9006763		
3893975	1	Klasea kurdica	gbif:3091216	id-retired/name-retired		*		
3893976	1	Klasea hakkiarica	gbif:3091198	id-retired/name-retired		*		
3893977	1	Klasea haussknechtii	gbif:3091202	id-retired/name-retired		*		
3893979	1	Rhaponticoides wagenitziana	gbif:6076600	id-retired/name-retired		*		
3893971	1	Klasea mouterdei	gbif:3091245	id-retired/name-retired		*		
3893973	1	Klasea bornmuelleri	gbif:3091189	id-retired/name-retired		*		
3893974	1	Klasea bulgarica	gbif:3091211	id-retired/name-retired		*		
3893964	1	Chaptalia dentata	gbif:3090190	id-retired/name-retired		*		
3893965	1	Chaptalia albicans	gbif:3090214	id-retired/name-retired		*		
3893966	1	Chaptalia piloseloides	gbif:7338105	id-retired/name-retired		*		
3893967	1	Chaptalia texana	gbif:3090267	id-retired/name-retired		*		
3893968	1	Dicoma schimperi	gbif:3103348	id-retired/name-retired		*		
3893963	1	Acourtia thurberi	gbif:5388160	id-retired/name-retired		*		
180790	1	Carthamus glaucus subsp. anatolicus	ncbi:328055	lumped		22455		
3893999	1	Carthamus chouletteanus	gbif:3138269	id-retired/name-retired		*		
3893991	1	Carthamus catrouxii	gbif:3138282	id-retired/name-retired		*		
3893992	1	Carthamus ilicifolius	gbif:3138358	id-retired/name-retired		*		
3893987	1	Carthamus rechingeri	gbif:3138284	id-retired/name-retired		*		
3893988	1	Carthamus lucens	gbif:3138362	id-retired/name-retired		*		
3893989	2	Carduncellus pinnatus	ncbi:123806,gbif:3138319	lumped		856437		
3893981	1	Rhaponticoides hierroi	gbif:4208297	id-retired/name-retired		*		
3893982	1	Rhaponticoides pythiae	gbif:3141053	id-retired/name-retired		*		
3893983	1	Rhaponticoides kasakorum	gbif:3141054	id-retired/name-retired		*		
3893984	1	Myopordon thiebautii	gbif:3100674	id-retired/name-retired		*		
3893985	2	Carthamus plumosus	gbif:3138385	id-retired/name-retired		*		
429567	1	Printzia polifolia	ncbi:112391	newly-hidden[incertae_sedis_inherited]	Printzia	=		
429565	3	Printzia	ncbi:112390,gbif:3098487	newly-hidden[incertae_sedis]	Printzia	=		
201634	1	Tephrothamnus paradoxus	ncbi:434689	newly-hidden[incertae_sedis_inherited]	Tephrothamnus	=		
201636	2	Tephrothamnus	ncbi:434688,gbif:3088819	newly-hidden[incertae_sedis]	Tephrothamnus	=		
201640	2	Sipolisia	ncbi:434682,gbif:3091713	newly-hidden[barren]	Sipolisiinae	=		
201649	2	Strobocalyx	ncbi:434686,gbif:6064651	newly-hidden[incertae_sedis]	Strobocalyx	=		
201646	1	Strobocalyx arborea	ncbi:434687	newly-hidden[incertae_sedis_inherited]	Strobocalyx	=		
4727995	1	Okia	gbif:4933523	id-retired/name-retired		*		
4727943	1	Ceruana pratensis	gbif:3096932	id-retired/name-retired		*		
4727946	1	Stephanopholis	gbif:3232165	lumped		502935		
4727945	1	Waldheimia	gbif:3149736	lumped		10905		
4727947	1	Asteriscodes	gbif:3091716	id-retired/name-retired		*		
4727942	2	Ceruana	gbif:3096931	newly-hidden[barren]	Ceruana	=		
4727941	1	Myanmaria	gbif:3096938	id-retired/name-retired		*		
4727932	1	Vulgaris	gbif:6301483	id-retired/name-retired		*		
4727918	1	Apuleja	gbif:3232225	id-retired/name-retired		*		
4727988	1	Xylovirgata	gbif:3088266	id-retired/name-retired		*		
3892522	1	Wahlenbergia pilosa	ncbi:1348712,gbif:5413474	lumped		3892340		
4727982	1	Arction	gbif:4890267	id-retired/name-retired		*		
4727981	1	Bidentites	gbif:4900425	id-retired/name-retired		*		
4727984	1	Pascalia glauca	gbif:3126654	id-retired/name-retired		*		
4727983	2	Pascalia	gbif:3126653	lumped		148177		
4727986	1	Castalis	gbif:6063432	id-retired/name-retired		*		
4727973	1	Glebionis coronarium	gbif:4925560	id-retired/name-retired		*		
4727966	1	Bartlettina virginica	gbif:7338240	id-retired/name-retired		*		
4727965	1	Bartlettina paniculata	gbif:7338246	id-retired/name-retired		*		
4727963	1	Grantia	gbif:3134391	lumped		238452		
4727951	2	Heteroderis	gbif:3123772	newly-hidden[barren]	Heteroderis	=		
4727952	1	Heteroderis pusilla	gbif:3123773	id-retired/name-retired		*		
4727902	1	Oclemena nemoralis	gbif:3099208	id-retired/name-retired		*		
4727903	1	Oclemena blakei	gbif:3099193	id-retired/name-retired		*		
515705	71	Lactuca	ncbi:4235,gbif:3140231	lumped		336640		
896585	1	Aaronsohnia factorovskyi	ncbi:314051,gbif:3104251	newly-hidden[incertae_sedis_inherited]	Aaronsohnia	=		
3893919	1	Gadellia	gbif:3161816	lumped		590452		
3893923	1	Leggouzia	gbif:7274313	id-retired/name-retired		*		
4727895	1	Stemmodontia	gbif:6064891	id-retired/name-retired		*		
4727890	1	Lebetina	gbif:3109477	lumped		672991		
4727888	1	Gymnopsis	gbif:3096192	lumped		148177		
4727885	1	Dicoria canescens	gbif:3098901	id-retired/name-retired		*		
3893957	1	Treichelia longibracteata	ncbi:1348705,gbif:3161903	lumped		299629		
3893959	1	Nemacladus ramosissimus	gbif:3161524	lumped		729887		
4727878	1	Eriocoma	gbif:3119683	lumped		333749		
4727870	3	Jensia	gbif:3130663	newly-hidden[barren]	Jensia	=		
4727872	1	Jensia yosemitana	gbif:3130667	id-retired/name-retired		*		
4727871	1	Jensia rammii	gbif:3130664	id-retired/name-retired		*		
